epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,2337.87,0.58363,0.32256,0.86588,0.93835,0.92396,0.95063,0.60858,1.46899,0.55276,1.45846,0.000325526,0.000325526,0.000325526
80,2367.32,0.61518,0.34032,0.87631,0.94155,0.9239,0.95192,0.60813,1.4495,0.55227,1.43014,0.000311379,0.000311379,0.000311379
81,2396.75,0.5735,0.31644,0.8622,0.93752,0.93079,0.95209,0.608,1.45557,0.55701,1.45255,0.000297232,0.000297232,0.000297232
82,2426.23,0.57466,0.31586,0.86279,0.94339,0.93802,0.95872,0.61029,1.45648,0.56254,1.46018,0.000283085,0.000283085,0.000283085
83,2455.7,0.57745,0.32264,0.86217,0.93982,0.92889,0.95691,0.60766,1.45555,0.55838,1.46025,0.000268938,0.000268938,0.000268938
84,2485.14,0.56436,0.31261,0.85674,0.93772,0.92493,0.952,0.60994,1.44868,0.56542,1.44737,0.000254791,0.000254791,0.000254791
85,2514.59,0.56065,0.31443,0.85951,0.94545,0.92629,0.95592,0.60937,1.4551,0.56509,1.45847,0.000240644,0.000240644,0.000240644
86,2544.05,0.57175,0.31617,0.86315,0.93885,0.93365,0.95582,0.60879,1.45792,0.57177,1.46098,0.000226497,0.000226497,0.000226497
87,2573.52,0.54868,0.3057,0.85617,0.93896,0.93721,0.95289,0.60993,1.45925,0.56697,1.46042,0.000212349,0.000212349,0.000212349
88,2603,0.54366,0.30356,0.85464,0.93341,0.93958,0.95271,0.61377,1.45502,0.55928,1.47147,0.000198202,0.000198202,0.000198202
89,2632.46,0.53057,0.29581,0.8503,0.93571,0.93533,0.95193,0.61117,1.45452,0.57068,1.46538,0.000184055,0.000184055,0.000184055
90,2661.9,0.5326,0.2957,0.85065,0.92763,0.93502,0.94977,0.61036,1.46787,0.56155,1.48263,0.000169908,0.000169908,0.000169908
91,2692.76,0.50717,0.26898,0.84374,0.93419,0.93847,0.95685,0.6118,1.45665,0.56564,1.48236,0.000155761,0.000155761,0.000155761
92,2722.28,0.49358,0.26581,0.84048,0.93543,0.92357,0.95158,0.60444,1.45747,0.56294,1.49162,0.000141614,0.000141614,0.000141614
93,2751.68,0.48887,0.2609,0.84042,0.94184,0.93071,0.95523,0.61208,1.45066,0.56433,1.47888,0.000127467,0.000127467,0.000127467
94,2781.08,0.48645,0.26352,0.8385,0.94269,0.92976,0.95077,0.60853,1.45436,0.56406,1.48429,0.00011332,0.00011332,0.00011332
95,2810.46,0.47245,0.25739,0.83297,0.95039,0.92926,0.95554,0.61089,1.45456,0.56225,1.48921,9.91726e-05,9.91726e-05,9.91726e-05
96,2839.84,0.46758,0.25441,0.83268,0.94352,0.92984,0.95075,0.61031,1.45457,0.55307,1.49583,8.50255e-05,8.50255e-05,8.50255e-05
97,2869.18,0.45491,0.2485,0.82836,0.94346,0.92261,0.94927,0.6113,1.44892,0.55435,1.4926,7.08784e-05,7.08784e-05,7.08784e-05
98,2898.55,0.46033,0.25054,0.82954,0.9418,0.93653,0.95603,0.61218,1.45898,0.56145,1.49753,5.67313e-05,5.67313e-05,5.67313e-05
99,2927.92,0.45198,0.2471,0.8301,0.94646,0.92999,0.95612,0.61292,1.45746,0.55771,1.50238,4.25842e-05,4.25842e-05,4.25842e-05
100,2957.3,0.45218,0.2485,0.82745,0.94016,0.92694,0.95013,0.61,1.464,0.56374,1.50571,2.84371e-05,2.84371e-05,2.84371e-05
